[run number],seed,type-of-experiment,gui_area-width,gui_area-height,gui_conflict-avoidance,gui_grazing-potential_max,gui_herd-size-dairy,gui_herd-size-transhumance,gui_number-herds-dairy,gui_number-herds-transhumance,display-mode,random-seed,[step],season,day,population-size-dairy,population-size-transhumance,total-grazing-potential_localMax,dairy-pressure-coef,transhumance-pressure-coef,dairy-hut-count,total-occupation-layers,total-grazing-potential,grazing-land-use,grazing-land-use_dairy,grazing-land-use_transhumance,record_total-grazing-potential,record_grazing-land-use,unsustainable-state,unsustainable-dairy-herds,unsustainable-transhumance-herds,siminputrow,dairy_hut_density_percent,mean_occupation_layers_per_hut
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1805,21,5,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.91639425667172,73.28,22.08,51.2,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1806,21,6,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.80401188702955,73.28,22.24,51.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1807,21,7,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.69162951738731,73.28,22.64,50.64,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1808,21,8,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.57924714774512,73.28,22.8,50.48,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1809,21,9,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.4668647781029,73.28,22.88,50.4,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1810,21,10,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.35448240846071,73.28,23.12,50.16,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1811,21,11,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.2421000388186,73.28,23.2,50.08,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1812,21,12,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.12971766917646,73.28,23.36,49.92,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1813,21,13,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,68.01733529953415,73.28,23.52,49.76,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1814,21,14,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.90495292989205,73.28,23.76,49.52,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1815,21,15,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.79257056024991,73.28,23.84,49.44,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1816,21,16,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.6801881906076,73.28,24,49.28,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1817,21,17,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.56780582096556,73.28,24.16,49.12,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1818,21,18,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.45542345132333,73.28,24.4,48.88,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1819,21,19,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.34304108168119,73.28,24.64,48.64,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1820,21,20,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.23065871203902,73.28,24.8,48.48,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1821,21,21,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.11827634239684,73.28,25.12,48.16,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1822,21,22,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,67.00589397275463,73.28,25.28,48,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1823,21,23,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.89351160311247,73.28,25.44,47.84,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1824,21,24,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.78112923347032,73.28,25.44,47.84,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1825,21,25,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.66874686382793,73.28,25.52,47.76,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1826,21,26,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.55636449418581,73.28,25.52,47.76,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1827,21,27,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.44398212454374,73.28,25.76,47.52,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1828,21,28,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.33159975490146,73.28,25.76,47.52,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1829,21,29,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.21921738525943,73.28,25.92,47.36,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1830,21,30,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,66.1068350156171,73.28,26,47.28,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1831,21,31,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.99445264597496,73.28,26.24,47.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1832,21,32,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.88207027633285,73.28,26.4,46.88,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1833,21,33,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.76968790669062,73.28,26.24,47.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1834,21,34,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.65730553704834,73.28,26.24,47.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1835,21,35,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.54492316740624,73.28,26.16,47.12,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1836,21,36,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.43254079776409,73.28,26.16,47.12,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1837,21,37,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.32015842812184,73.28,26.24,47.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1838,21,38,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.20777605847957,73.28,26.24,47.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1839,21,39,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,65.09539368883752,73.28,26,47.28,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1840,21,40,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.98301131919534,73.28,25.68,47.6,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1841,21,41,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.8706289495532,73.28,25.6,47.68,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1842,21,42,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.75824657991106,73.28,25.6,47.68,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1843,21,43,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.64586421026885,73.28,25.6,47.68,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1844,21,44,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.53348184062666,73.28,25.6,47.68,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1845,21,45,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.42109947098437,73.28,25.6,47.68,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1846,21,46,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.30871710134225,73.28,25.52,47.76,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1847,21,47,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.19633473170002,73.28,25.68,47.6,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1848,21,48,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,64.08395236205803,73.28,25.84,47.44,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1849,21,49,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.97156999241581,73.28,25.84,47.44,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1850,21,50,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.859187622773554,73.28,25.92,47.36,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1851,21,51,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.746805253131235,73.28,26.08,47.2,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1852,21,52,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.63442288348931,73.28,25.92,47.36,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1853,21,53,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.52204051384704,73.28,26,47.28,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1854,21,54,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.40965814420479,73.28,25.92,47.36,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1855,21,55,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.29727577456276,73.28,25.76,47.52,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1856,21,56,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.18489340492059,73.28,25.44,47.84,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1857,21,57,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,63.072511035278296,73.28,25.28,48,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1858,21,58,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.96012866563617,73.28,25.28,48,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1859,21,59,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.847746295993936,73.28,25.36,47.92,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1860,21,60,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.73536392635178,73.28,25.36,47.92,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1861,21,61,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.62298155670962,73.28,25.28,48,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1862,21,62,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.51059918706743,73.28,25.12,48.16,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1863,21,63,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.39821681742517,73.28,25.04,48.24,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1864,21,64,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.285834447783074,73.28,24.88,48.4,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1865,21,65,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.173452078140826,73.28,25.04,48.24,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1866,21,66,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,62.06106970849871,73.28,24.96,48.32,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1867,21,67,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.94868733885649,73.28,24.8,48.48,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1868,21,68,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.8363049692143,73.28,24.48,48.8,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1869,21,69,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.72392259957208,73.28,24.32,48.96,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1870,21,70,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.61154022993002,73.28,24.24,49.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1871,21,71,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.49915786028781,73.28,24.24,49.04,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1872,21,72,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.386775490645675,73.28,24.08,49.2,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1873,21,73,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.27439312100339,73.28,24,49.28,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1874,21,74,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.162010751361294,73.28,23.92,49.36,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1875,21,75,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,61.049628381719,73.36,23.92,49.44,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1876,21,76,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.93724601207697,73.36,23.84,49.52,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1877,21,77,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.82486364243474,73.36,23.84,49.52,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1878,21,78,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.71248127279248,73.36,24,49.36,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1879,21,79,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.6000989031503,73.36,23.92,49.44,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1880,21,80,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.48771653350821,73.36,23.76,49.6,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1881,21,81,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.37533416386605,73.36,23.52,49.84,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1882,21,82,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.26295179422379,73.36,23.44,49.92,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1883,21,83,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.15056942458159,73.36,23.44,49.92,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1884,21,84,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,60.03818705493947,73.36,23.44,49.92,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1885,21,85,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,59.92580468529738,73.36,23.36,50,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1886,21,86,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,59.81342231565516,73.36,23.36,50,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1887,21,87,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,59.70103994601291,73.36,23.28,50.08,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1888,21,88,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,59.58865757637076,73.36,23.2,50.16,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1889,21,89,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,59.476275206728566,73.36,23.04,50.32,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1890,21,90,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,60,105,59.36389283708631,73.44,22.8,50.64,[69.3659237352403],[73.28],FALSE,0,0,1,4.8,1.75
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1891,22,1,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,69.11556224253555,73.44,23.2,50.24,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1892,22,2,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,69.00317987289336,73.44,23.44,50,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1893,22,3,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.89079750325115,73.44,23.68,49.76,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1894,22,4,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.77841513360897,73.44,24,49.44,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1895,22,5,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.66603276396681,73.44,24.24,49.2,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1896,22,6,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.55365039432473,73.44,24.48,48.96,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1897,22,7,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.44126802468249,73.44,24.88,48.56,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1898,22,8,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.32888565504037,73.44,25.28,48.16,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1899,22,9,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.21650328539806,73.44,25.44,48,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1900,22,10,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,68.104120915756,73.44,25.52,47.92,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1901,22,11,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,67.99173854611381,73.44,25.84,47.6,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1902,22,12,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,67.87935617647156,73.44,25.84,47.6,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1903,22,13,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,67.76697380682941,73.44,25.76,47.68,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1904,22,14,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,67.65459143718724,73.44,25.92,47.52,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
1,123,user-defined,50,25,TRUE,250,10,50,5,10,grazing-potential,1255252190,1905,22,15,50,500,155718.37518392978,0.02889832362227475,0.07224580905568688,63,110,67.54220906754502,73.44,25.84,47.6,[69.3659237352403],[73.28],FALSE,0,0,1,5.04,1.746031746031746
